"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Simple test to ensure that the PostgreSQL and application charms get deployed.","1","test_deploy_stable","tests.integration.ha_tests","2026-07-30","skipped","2026-07-30","","test_rollback_to_master_label","",""
"Build and deploy the charm with trust set to false.

    Assert on the unit status being blocked due to lack of trust.
    ","44730","test_deploy_without_trust","tests.integration","2026-07-30","passed","2026-07-30","","test_trust","",""
"Test that a relation with no database name doesn't block the charm.","61006","test_relation_with_no_database_name","tests.integration.new_relations","2026-07-30","passed","2026-07-30","","test_new_relations_1","",""
"Build the charm and deploy it.","176750","test_deploy_active","tests.integration","2026-07-30","passed","2026-07-30","","test_password_rotation","",""
"Test data persists through a failure.","93152","test_persist_data_through_failure","tests.integration","2026-07-30","passed","2026-07-30","","test_charm","",""
"","0","test_fail_and_rollback","tests.integration.ha_tests","2026-07-30","skipped","2026-07-30","","test_rollback_to_master_label","",""
"Trust existing blocked deployment.

    Assert on the application status recovering to active.
    ","118147","test_trust_blocked_deployment","tests.integration","2026-07-30","passed","2026-07-30","","test_trust","",""
"Remove unit with force while storage is alive.","105576","test_app_force_removal","tests.integration.ha_tests","2026-07-30","passed","2026-07-30","","test_smoke","",""
"","15153","test_default_all","tests.integration.ha_tests","2026-07-30","passed","2026-07-30","","test_synchronous_policy","",""
"Simple test to ensure that the PostgreSQL and application charms get deployed.","219749","test_deploy_stable","tests.integration.ha_tests","2026-07-30","passed","2026-07-30","","test_upgrade_from_stable","",""
"Completely cut and restore network.","0","test_network_cut","tests.integration.ha_tests","2026-07-30","skipped","2026-07-30","","test_self_healing_1","",""
"Test that user can't connect with empty password.","2056","test_db_connection_with_empty_password","tests.integration","2026-07-30","passed","2026-07-30","","test_password_rotation","",""
"","294310","test_extensions_blocking","tests.integration","2026-07-30","passed","2026-07-30","","test_db","",""
